Grey,Hits
0,0.032362459546926
1,0.027508090614887
2,0.0064724919093852
3,0.053398058252427
4,0.21521035598706
5,0.40291262135922
6,0.36084142394822
7,0.66990291262136
8,0.4546925566343
9,0.32200647249191
10,0.24595469255664
11,0.18446601941748
12,0.21197411003236
13,0.31229773462783
14,0.32038834951456
15,0.64401294498382
16,0.98220064724919
17,1
18,0.93042071197411
19,0.5
20,0.23624595469256
21,0.40776699029126
22,0.35436893203884
23,0.18932038834952
24,0.2378640776699
25,0.20064724919094
26,0.084142394822007
27,0.11488673139159
28,0.067961165048544
29,0.016181229773463
30,0.019417475728155
31,0
