Grey,Hits
0,0.364896073903
1,0.34411085450347
2,0.12009237875289
3,0.29330254041571
4,0.27944572748268
5,0.057736720554273
6,0.17551963048499
7,0.1431870669746
8,0
9,0.073903002309469
10,0.078521939953811
11,0.0092378752886836
12,0.11778290993072
13,0.19399538106236
14,0.073903002309469
15,0.19168591224019
16,0.34180138568129
17,0.18937644341801
18,0.37644341801386
19,0.55427251732102
20,0.27713625866051
21,0.79214780600462
22,0.82217090069284
23,0.68591224018476
24,0.97921478060046
25,1
26,0.43879907621247
27,0.80369515011547
28,0.59353348729792
29,0.33025404157044
30,0.50577367205543
31,0.20092378752887
