Grey,Hits
0,0
1,0.15601023017903
2,0.053708439897698
3,0.55242966751918
4,0.74168797953964
5,0.56265984654731
6,1
7,0.9539641943734
8,0.43989769820972
9,0.74424552429668
10,0.53196930946292
11,0.21994884910486
12,0.46547314578005
13,0.40920716112532
14,0.20204603580563
15,0.34782608695652
16,0.35038363171356
17,0.1304347826087
18,0.25831202046036
19,0.31713554987212
20,0.1304347826087
21,0.57289002557545
22,0.44501278772379
23,0.14833759590793
24,0.32480818414322
25,0.30179028132992
26,0.14066496163683
27,0.17391304347826
28,0.25319693094629
29,0.16368286445013
30,0.31202046035806
31,0.033248081841432
