Grey,Hits
0,0.36577181208054
1,0.37248322147651
2,0.090604026845637
3,0.45973154362416
4,0.27852348993289
5,0.016778523489933
6,0.22147651006712
7,0.27181208053691
8,0
9,0.71812080536913
10,1
11,0.52013422818792
12,0.36241610738255
13,0.31543624161074
14,0.10738255033557
15,0.31879194630873
16,0.3489932885906
17,0.12080536912752
18,0.33892617449665
19,0.42281879194631
20,0.073825503355705
21,0.5503355704698
22,0.4261744966443
23,0.17785234899329
24,0.38926174496644
25,0.43288590604027
26,0.20469798657718
27,0.53355704697987
28,0.54026845637584
29,0.22818791946309
30,0.46979865771812
31,0.1006711409396
