Grey,Hits
0,0.39393939393939
1,0.84511784511785
2,0.43771043771044
3,0.70707070707071
4,0.61952861952862
5,0.36026936026936
6,0.8013468013468
7,0.79461279461279
8,0.50841750841751
9,0.94949494949495
10,1
11,0.46801346801347
12,0.77441077441077
13,0.68350168350168
14,0.41750841750842
15,0.67340067340067
16,0.57912457912458
17,0.3030303030303
18,0.58585858585859
19,0.64309764309764
20,0.24915824915825
21,0.51515151515152
22,0.43771043771044
23,0.13804713804714
24,0.15824915824916
25,0.17508417508418
26,0
27,0.16835016835017
28,0.46127946127946
29,0.30976430976431
30,0.52188552188552
31,0.13131313131313
