Grey,Hits
0,0.1671388101983
1,0.11331444759207
2,0
3,0.09915014164306
4,0.11331444759207
5,0.031161473087819
6,0.09915014164306
7,0.11898016997167
8,0.0056657223796033
9,0.1671388101983
10,0.32294617563739
11,0.15014164305949
12,0.42209631728045
13,0.6685552407932
14,0.47875354107649
15,0.89235127478754
16,1
17,0.46742209631728
18,0.89235127478754
19,0.73087818696884
20,0.35127478753541
21,0.62606232294618
22,0.57790368271955
23,0.26628895184136
24,0.44192634560907
25,0.47308781869688
26,0.23796033994334
27,0.45325779036827
28,0.41076487252125
29,0.050991501416431
30,0.18413597733711
31,0.35127478753541
