Grey,Hits
0,0.17283950617284
1,0.12345679012346
2,0.039506172839506
3,0.11851851851852
4,0.17283950617284
5,0
6,0.18765432098766
7,0.34814814814815
8,0.091358024691358
9,0.32098765432099
10,0.40987654320988
11,0.25925925925926
12,0.60987654320988
13,0.53333333333333
14,0.30617283950617
15,0.77037037037037
16,0.56296296296296
17,0.29135802469136
18,0.94074074074074
19,1
20,0.44197530864198
21,0.70617283950617
22,0.73086419753086
23,0.23703703703704
24,0.35308641975309
25,0.30864197530864
26,0.13333333333333
27,0.27407407407408
28,0.21728395061728
29,0.034567901234568
30,0.19259259259259
31,0.044444444444445
