Grey,Hits
0,0.13513513513514
1,0.12474012474013
2,0
3,0.0997920997921
4,0.11226611226611
5,0.01039501039501
6,0.15384615384615
7,0.14968814968815
8,0.047817047817048
9,0.23284823284823
10,0.29313929313929
11,0.17463617463617
12,0.57172557172557
13,0.56964656964657
14,0.36798336798337
15,0.76299376299376
16,1
17,0.71933471933472
18,0.995841995842
19,0.76091476091476
20,0.41580041580042
21,0.58419958419958
22,0.43035343035343
23,0.26403326403326
24,0.34719334719335
25,0.45738045738046
26,0.17255717255717
27,0.26195426195426
28,0.23492723492724
29,0.1039501039501
30,0.074844074844075
31,0.03950103950104
