Grey,Hits
0,0.52422907488987
1,0.18942731277533
2,0
3,0.29955947136564
4,0.34361233480176
5,0.070484581497797
6,0.64757709251101
7,0.72246696035242
8,0.30396475770925
9,0.66519823788546
10,0.68722466960353
11,0.18061674008811
12,0.61233480176212
13,0.58590308370044
14,0.25550660792952
15,0.89427312775331
16,0.93832599118943
17,0.45814977973568
18,0.91629955947137
19,0.91189427312775
20,0.3568281938326
21,0.63876651982379
22,0.59471365638767
23,0.30837004405286
24,0.69162995594714
25,0.36123348017621
26,0.13656387665198
27,0.46696035242291
28,0.4625550660793
29,0.083700440528634
30,0.3920704845815
31,1
