Grey,Hits
0,0.17026378896883
1,0.14028776978417
2,0.05515587529976
3,0.21702637889688
4,0.21462829736211
5,0.13429256594724
6,0.24700239808154
7,0.25299760191847
8,0.13549160671463
9,0.21462829736211
10,0.22302158273381
11,0.10071942446043
12,0.11270983213429
13,0.10791366906475
14,0.0083932853717027
15,0.050359712230216
16,0.083932853717027
17,0
18,0.032374100719425
19,0.031175059952039
20,7.8000156293922E-18
21,0.025179856115108
22,0.085131894484413
23,0.14148681055156
24,0.30935251798561
25,0.58153477218225
26,0.30455635491607
27,0.39808153477218
28,0.52877697841727
29,0.65947242206235
30,1
31,0.35491606714628
