Grey,Hits
0,0.13172966781214
1,0.0080183276059564
2,0.0080183276059564
3,0.012600229095074
4,0.020618556701031
5,0.0034364261168385
6,0.0034364261168385
7,0.010309278350515
8,0
9,0.002290950744559
10,0.004581901489118
11,0.0091638029782359
12,0.019473081328751
13,0.0446735395189
14,0.030927835051546
15,0.041237113402062
16,0.057273768613974
17,0.030927835051546
18,0.040091638029782
19,0.043528064146621
20,0.046964490263459
21,0.071019473081328
22,0.052691867124857
23,0.054982817869416
24,0.079037800687285
25,0.080183276059564
26,0.06643757159221
27,0.11683848797251
28,0.18213058419244
29,0.20389461626575
30,0.58877434135166
31,1
