Grey,Hits
0,0.12009237875289
1,0.10854503464203
2,0.02540415704388
3,0.38799076212471
4,0.50577367205543
5,0.43418013856813
6,0.66974595842956
7,0.78521939953811
8,0.45958429561201
9,1
10,0.7066974595843
11,0.27713625866051
12,0.63972286374134
13,0.65127020785219
14,0.23094688221709
15,0.47113163972286
16,0.46882217090069
17,0.17782909930716
18,0.42494226327945
19,0.37875288683603
20,0.19168591224018
21,0.50346420323326
22,0.50115473441109
23,0.16397228637413
24,0.36720554272517
25,0.22170900692841
26,0.05080831408776
27,0.18937644341801
28,0.20785219399538
29,0.064665127020785
30,0.18013856812933
31,0
