Grey,Hits
0,0.18380062305296
1,0.25233644859813
2,0.14018691588785
3,0.41121495327103
4,0.50778816199377
5,0.48286604361371
6,0.75389408099689
7,0.83177570093458
8,0.55140186915888
9,1
10,0.98130841121495
11,0.56697819314642
12,0.89719626168224
13,0.8006230529595
14,0.37383177570093
15,0.65420560747664
16,0.57009345794393
17,0.31464174454829
18,0.46728971962617
19,0.3613707165109
20,0.13395638629284
21,0.31152647975078
22,0.29283489096573
23,0.084112149532711
24,0.3613707165109
25,0.29906542056075
26,0.087227414330218
27,0.3208722741433
28,0.3177570093458
29,0.13707165109034
30,0.34579439252337
31,0
