Grey,Hits
0,0.18307086614173
1,0.094488188976378
2,0
3,0.094488188976378
4,0.10433070866142
5,0.10236220472441
6,0.39370078740157
7,0.7007874015748
8,0.48031496062992
9,0.65748031496063
10,0.8740157480315
11,0.81299212598425
12,1
13,0.63385826771654
14,0.27362204724409
15,0.42322834645669
16,0.38188976377953
17,0.16141732283465
18,0.40157480314961
19,0.39370078740157
20,0.18503937007874
21,0.3996062992126
22,0.38976377952756
23,0.20669291338583
24,0.30905511811024
25,0.34842519685039
26,0.20669291338583
27,0.35826771653543
28,0.3503937007874
29,0.16338582677165
30,0.38582677165354
31,0.12007874015748
