Grey,Hits
0,0.96923076923077
1,1
2,0.2974358974359
3,0.66153846153846
4,0.72820512820513
5,0.43589743589744
6,0.51794871794872
7,0.77948717948718
8,0.25641025641026
9,0.91794871794872
10,0.6
11,0.33333333333333
12,0.77435897435897
13,0.66666666666667
14,0.2051282051282
15,0.5025641025641
16,0.75897435897436
17,0.2051282051282
18,0.52307692307692
19,0.51282051282051
20,0.15384615384615
21,0.75897435897436
22,0.75384615384615
23,0.18461538461538
24,0.58461538461539
25,0.82564102564103
26,0.46153846153846
27,0.36410256410256
28,0.31282051282051
29,0
30,0.5025641025641
31,0.57948717948718
