Grey,Hits
0,0.95734597156398
1,0.99526066350711
2,0.4218009478673
3,0.90047393364929
4,0.8957345971564
5,0.45497630331753
6,0.50710900473934
7,0.50710900473934
8,0.33175355450237
9,0.41706161137441
10,0.38388625592417
11,0.10900473933649
12,0.25592417061611
13,0.21327014218009
14,0.075829383886256
15,0.23222748815166
16,0.20379146919431
17,0
18,0.18483412322275
19,0.34123222748815
20,0.18483412322275
21,0.48815165876777
22,0.58293838862559
23,0.2085308056872
24,0.6303317535545
25,0.59715639810426
26,0.46919431279621
27,1
28,0.90995260663507
29,0.45971563981043
30,0.9478672985782
31,0.60189573459716
