Grey,Hits
0,1
1,0.0084254870984724
2,0.0031595576619272
3,0.020273828330699
4,0.0057925223801998
5,0.019747235387045
6,0.014744602422327
7,0.042390731964189
8,0.0071090047393361
9,0.030542390731962
10,0.005002632964718
11,0.0097419694576087
12,0.0063191153238543
13,0.006055818852027
14,0.0057925223801998
15,0.012111637704054
16,0.0044760400210635
17,0.023170089520799
18,0.0092153765139542
19,0.013691416535018
20,0
21,0.013954713006845
22,0
23,0.024223275408108
24,0.016587677725118
25,0.034755134281199
26,0.36861506055818
27,0.011848341232227
28,0.017114270668772
29,0.011321748288572
30,0.022643496577145
31,0.015271195365981
