Grey,Hits
0,0.056179775280899
1,0.059925093632959
2,0.0037453183520601
3,0.2434456928839
4,0.25093632958802
5,0.25842696629213
6,0.61423220973783
7,0.74531835205993
8,0.28838951310861
9,1
10,0.64044943820225
11,0.51310861423221
12,0.84269662921348
13,0.75655430711611
14,0.29213483146067
15,0.71161048689139
16,0.64044943820225
17,0.33707865168539
18,0.67790262172285
19,0.71910112359551
20,0.47565543071161
21,0.72284644194757
22,1
23,0.53558052434457
24,0.89513108614232
25,0.81647940074906
26,0.66292134831461
27,0.82397003745318
28,0.34082397003745
29,0.052434456928839
30,0.12734082397004
31,0
