Grey,Hits
0,0.07774798927614
1,0.061662198391421
2,0.010723860589812
3,0.11796246648794
4,0.10723860589812
5,0.0053619302949062
6,0.1313672922252
7,0.21447721179625
8,0.10723860589812
9,0.32171581769437
10,0.75871313672922
11,0.48793565683646
12,0.75603217158177
13,0.8230563002681
14,0.50134048257373
15,1
16,0.65951742627346
17,0.2573726541555
18,0.56300268096515
19,0.44235924932976
20,0.20107238605898
21,0.38605898123324
22,0.41554959785523
23,0.26005361930295
24,0.61930294906166
25,0.45040214477212
26,0.27077747989276
27,0.39946380697051
28,0.29490616621984
29,0.024128686327078
30,0.20107238605898
31,0
