Grey,Hits
0,0.17857142857143
1,0.10714285714286
2,0.091836734693877
3,0.54591836734694
4,0.63265306122449
5,0.54081632653061
6,0.75510204081633
7,0.88265306122449
8,0.23979591836735
9,0.72448979591837
10,0.53571428571429
11,0.22448979591837
12,0.64285714285714
13,0.46938775510204
14,0.17857142857143
15,0.85714285714286
16,0.64795918367347
17,0.32142857142857
18,0.87244897959184
19,0.67857142857143
20,0.091836734693877
21,0.39285714285714
22,0.46428571428572
23,0.11734693877551
24,0.89795918367347
25,0.98469387755102
26,0.4030612244898
27,0.97959183673469
28,1
29,0.15816326530612
30,0.44387755102041
31,0
