Grey,Hits
0,0.28620689655173
1,0.30344827586207
2,0
3,1
4,0.82068965517241
5,0.30689655172414
6,0.63448275862069
7,0.57931034482759
8,0.13103448275862
9,0.28620689655173
10,0.41034482758621
11,0.1
12,0.32758620689655
13,0.46551724137931
14,0.20689655172414
15,0.42413793103448
16,0.40689655172414
17,0.2448275862069
18,0.51379310344828
19,0.50344827586207
20,0.2448275862069
21,0.60344827586207
22,0.5551724137931
23,0.19655172413793
24,0.43448275862069
25,0.41034482758621
26,0.037931034482759
27,0.41724137931035
28,0.38620689655173
29,0.17241379310345
30,0.61724137931035
31,0.37241379310345
