Grey,Hits
0,1
1,0.10643367752184
2,0.047656870532167
3,0.086576648133438
4,0.034948371723589
5,0
6,0.023034154090548
7,0.025416997617156
8,0.015091342335186
9,0.084193804606829
10,0.06354249404289
11,0.017474185861795
12,0.038125496425734
13,0.10722795869738
14,0.093725178713263
15,0.082605242255757
16,0.28038125496425
17,0.10246227164416
18,0.19221604447974
19,0.15329626687847
20,0.09213661636219
21,0.25416997617156
22,0.22637013502779
23,0.091342335186654
24,0.13105639396346
25,0.36695790309769
26,0.36536934074662
27,0.55599682287528
28,0.36616362192215
29,0.16441620333598
30,0.39158061953931
31,0.80698967434472
