Grey,Hits
0,0.1916955017301
1,0.0089965397923874
2,0.0041522491349481
3,0.0034602076124567
4,0.0083044982698961
5,0
6,0.0013840830449827
7,0.0089965397923874
8,0.0083044982698961
9,0.0048442906574394
10,0.017993079584775
11,0.17923875432526
12,0.2955017301038
13,1
14,0.18685121107266
15,0.092041522491348
16,0.074740484429065
17,0.024221453287197
18,0.013840830449827
19,0.0096885813148788
20,0.011072664359861
21,0.016608996539792
22,0.038754325259515
23,0.0089965397923874
24,0.0083044982698961
25,0.040830449826989
26,0.0096885813148788
27,0.012456747404844
28,0.023529411764706
29,0.030449826989619
30,0.22076124567474
31,0.42837370242214
