Grey,Hits
0,0.28924418604652
1,0.023255813953489
2,0
3,0.01889534883721
4,0.026162790697675
5,0.0072674418604652
6,0.062500000000001
7,0.06686046511628
8,0.01453488372093
9,0.039244186046512
10,0.045058139534884
11,0.015988372093023
12,0.052325581395349
13,0.068313953488373
14,0.0058139534883722
15,0.03343023255814
16,0.040697674418605
17,0.011627906976744
18,0.036337209302326
19,0.040697674418605
20,0.04796511627907
21,0.06686046511628
22,0.17005813953489
23,0.075581395348838
24,0.098837209302327
25,0.090116279069768
26,0.071220930232559
27,0.10319767441861
28,0.1889534883721
29,0.25436046511628
30,0.7718023255814
31,1
