Grey,Hits
0,1
1,0.012345679012346
2,0.0041152263374486
3,0.0082304526748971
4,0.0041152263374486
5,0.0041152263374486
6,0.0082304526748971
7,0.0041152263374486
8,0
9,0.0041152263374486
10,0.041152263374486
11,0.012345679012346
12,0.020576131687243
13,0.020576131687243
14,0.60493827160494
15,0.85185185185185
16,0.05761316872428
17,0.049382716049383
18,0.045267489711934
19,0.045267489711934
20,0.032921810699588
21,0.024691358024691
22,0.02880658436214
23,0.012345679012346
24,0.065843621399177
25,0.0082304526748971
26,0.0082304526748971
27,0.016460905349794
28,0.016460905349794
29,0.032921810699588
30,0.0041152263374486
31,0.93415637860082
