Grey,Hits
0,1
1,0.0039292730844794
2,0.096267190569746
3,0
4,0.30746561886052
5,0
6,0.086444007858548
7,0.00098231827111986
8,0.00098231827111986
9,0.19253438113949
10,0
11,0
12,0.060903732809431
13,0.00098231827111986
14,0.060903732809431
15,0.029469548133596
16,0.040275049115914
17,0.27504911591356
18,0.077603143418469
19,0.0078585461689589
20,0.00098231827111986
21,0.12671905697446
22,0.42239685658154
23,0.024557956777996
24,0.12671905697446
25,0.045186640471513
26,0
27,0.022593320235757
28,0.2573673870334
29,0
30,0.0029469548133596
31,0.032416502946955
