Grey,Hits
0,1
1,0.045692527367921
2,0.033793431699192
3,0.041884816753928
4,0.041408852927179
5,0.022370299857211
6,0.033317467872443
7,0.025226082817707
8,0.010947168015231
9,0.019038553069967
10,0.021894336030462
11,0.01761066158972
12,0.024274155164208
13,0.012851023322228
14,0.012851023322228
15,0.022846263683961
16,0.013802950975726
17,0.014754878629225
18,0.019038553069967
19,0.015706806282723
20,0.014278914802475
21,0.012375059495479
22,0.01142313184198
23,0.01142313184198
24,0.015230842455974
25,0.015706806282723
26,0.005235602094241
27,0.012375059495479
28,0.0071394574012377
29,0.01142313184198
30,0.0047596382674918
31,0
