Grey,Hits
0,1
1,0.0059803502776589
2,0
3,0.056386159760784
4,0.03032891926527
5,0.013242204186245
6,0.009397693293464
7,0.012815036309269
8,0.018368218709952
9,0.019222554463904
10,0.0081161896625371
11,0.0068346860316102
12,0.020076890217855
13,0.024348568987611
14,0.025202904741563
15,0.047842802221271
16,0.030756087142246
17,0.014096539940196
18,0.10081161896625
19,0.0034173430158051
20,0.015805211448099
21,0.0085433575395127
22,0.014096539940196
23,0.0081161896625371
24,0.023921401110636
25,0.024775736864587
26,0.0051260145237077
27,0.01366937206322
28,0.017086715079026
29,0.0072618539085858
30,0.02648440837249
31,0.67919692439126
