Grey,Hits
0,0.91684100418409
1,0.01229079497908
2,0
3,0.011767782426779
4,0.013075313807532
5,0.0081066945606699
6,0.013075313807532
7,0.013859832635984
8,0.00026150627615064
9,0.012552301255231
10,0.0083682008368205
11,0.003661087866109
12,0.011244769874478
13,0.0075836820083686
14,0.0041841004184103
15,0.010721757322176
16,0.0094142259414231
17,0.0039225941422596
18,0.012813807531381
19,0.013859832635984
20,0.0070606694560673
21,0.014121338912135
22,0.015428870292888
23,0.0010460251046026
24,0.016736401673641
25,0.018043933054394
26,0.0081066945606699
27,0.014121338912135
28,0.024843096234311
29,0.0081066945606699
30,0.031642259414228
31,1
