Grey,Hits
0,1
1,0.02971887550201
2,0.020080321285142
3,0.025301204819279
4,0.028514056224901
5,0.011646586345382
6,0.014457831325302
7,0.016465863453816
8,0.014859437751005
9,0.012449799196788
10,0.018072289156628
11,0.017269076305222
12,0.02128514056225
13,0.016064257028113
14,0.0068273092369482
15,0.011646586345382
16,0.0044176706827312
17,0.00080321285140567
18,0.0036144578313255
19,0.010441767068274
20,0.0056224899598397
21,0.0040160642570284
22,0.002409638554217
23,0
24,0.0032128514056227
25,0.0028112449799199
26,0.0036144578313255
27,0.0016064257028113
28,0.011244979919679
29,0.05381526104418
30,0.1421686746988
31,0.027710843373496
